GAL_ID,GROUP_ID
63557,2859
63800,2860
63809,2860
63813,2860
63844,2861
63850,2861
63851,2861
63868,2862
63886,2862
63896,2862
63961,2863
63978,2863
63991,2863
64007,2864
64018,2864
64024,2864
64190,2865
64195,2865
64220,2865
64218,2866
64219,2866
64240,2866
64225,2867
64226,2867
64245,2867
64230,2868
64242,2868
64262,2868
64346,2869
64351,2869
64358,2869
64472,2870
64473,2870
64485,2870
64859,2871
64860,2871
64867,2871
65074,2872
65082,2872
65090,2872
65101,2873
65108,2873
65109,2873
65172,2874
65180,2874
65181,2874
65402,2875
65403,2875
65416,2875
65410,2876
65411,2876
65412,2876
65508,2877
65524,2877
65525,2877
65691,2878
65704,2878
65708,2878
65749,2879
65750,2879
65787,2879
65752,2880
65753,2880
65789,2880
65729,2881
65755,2881
65776,2881
65827,2882
65828,2882
65836,2882
65830,2883
65842,2883
65847,2883
65882,2884
65891,2884
65897,2884
65981,2885
65982,2885
65983,2885
66112,2886
66113,2886
67585,2886
66274,2887
66280,2887
66289,2887
66351,2888
66352,2888
66362,2888
66441,2889
66442,2889
66443,2889
66566,2890
66573,2890
66574,2890
66708,2891
66719,2891
66746,2891
66742,2892
66753,2892
66756,2892
66807,2893
66808,2893
66822,2893
66858,2894
66866,2894
66881,2894
66969,2895
66979,2895
127029,2895
67068,2896
67069,2896
67082,2896
67632,2897
67641,2897
67642,2897
67725,2898
67734,2898
67742,2898
67739,2899
67745,2899
67751,2899
67951,2900
67952,2900
67959,2900
1007,2901
67996,2901
67998,2901
68019,2902
68029,2902
68037,2902
68083,2903
68097,2903
68104,2903
68231,2904
68233,2904
68239,2904
68289,2905
68297,2905
68302,2905
68376,2906
68388,2906
68395,2906
68381,2907
68392,2907
68404,2907
68409,2908
68410,2908
68416,2908
68551,2909
68552,2909
68573,2909
68601,2910
68622,2910
68634,2910
68713,2911
68714,2911
68723,2911
68726,2912
68733,2912
68747,2912
68778,2913
68784,2913
68788,2913
69003,2914
69004,2914
69006,2914
69040,2915
69049,2915
69050,2915
69055,2916
69068,2916
69072,2916
69089,2917
69092,2917
69102,2917
69129,2918
69131,2918
69132,2918
69130,2919
69140,2919
69148,2919
69191,2920
69198,2920
69200,2920
69205,2921
69208,2921
69221,2921
69217,2922
69238,2922
69252,2922
69547,2923
69556,2923
69557,2923
69634,2924
69667,2924
69668,2924
69801,2925
69808,2925
69821,2925
69907,2926
69942,2926
69948,2926
69946,2927
69957,2927
69958,2927
69959,2928
69962,2928
69963,2928
69989,2929
69990,2929
69999,2929
70024,2930
70025,2930
70070,2930
70230,2931
70237,2931
70248,2931
70222,2932
70235,2932
70249,2932
70244,2933
70255,2933
70256,2933
70550,2934
70580,2934
70603,2934
70602,2935
70615,2935
70655,2935
70616,2936
70617,2936
70643,2936
70750,2937
70776,2937
70777,2937
70800,2938
70805,2938
70824,2938
70993,2939
70994,2939
71002,2939
71004,2940
71005,2940
71010,2940
71111,2941
71131,2941
71132,2941
71165,2942
71166,2942
71173,2942
71250,2943
71255,2943
71259,2943
71276,2944
71278,2944
71279,2944
71312,2945
71315,2945
71324,2945
71323,2946
71327,2946
71331,2946
71335,2947
71336,2947
71343,2947
71339,2948
71340,2948
71348,2948
72720,2949
72737,2949
72738,2949
71445,2950
71452,2950
71462,2950
71450,2951
71458,2951
71465,2951
71474,2952
71497,2952
71510,2952
71542,2953
71556,2953
71562,2953
71580,2954
71591,2954
71592,2954
71608,2955
71611,2955
71612,2955
71625,2956
71626,2956
71653,2956
71743,2957
71747,2957
71753,2957
71901,2958
71913,2958
71914,2958
72016,2959
72017,2959
72021,2959
72040,2960
72044,2960
72050,2960
72092,2961
72093,2961
72094,2961
72117,2962
72122,2962
72124,2962
72119,2963
72132,2963
72133,2963
72246,2964
72254,2964
72267,2964
72309,2965
72314,2965
72324,2965
72326,2966
72344,2966
72351,2966
72495,2967
72498,2967
72505,2967
72521,2968
72529,2968
72536,2968
72601,2969
72602,2969
72609,2969
72610,2970
72619,2970
72620,2970
72656,2971
72663,2971
72664,2971
72864,2972
72865,2972
72866,2972
72935,2973
72949,2973
72961,2973
73142,2974
147582,2974
147584,2974
73143,2975
147575,2975
147579,2975
73374,2976
73375,2976
73376,2976
73450,2977
73455,2977
73463,2977
73493,2978
73494,2978
73507,2978
73516,2979
73517,2979
73518,2979
73536,2980
73537,2980
73543,2980
73746,2981
73747,2981
73755,2981
73876,2982
73891,2982
73892,2982
73974,2983
73975,2983
73982,2983
74055,2984
74056,2984
74065,2984
74123,2985
74136,2985
74137,2985
74280,2986
74291,2986
74300,2986
74257,2987
74281,2987
74282,2987
74258,2988
74269,2988
74270,2988
74370,2989
74371,2989
74384,2989
74373,2990
74399,2990
74400,2990
74448,2991
74473,2991
74488,2991
74476,2992
74477,2992
74501,2992
74542,2993
74543,2993
74548,2993
143142,2994
143146,2994
143151,2994
74558,2995
74559,2995
74569,2995
74863,2996
74875,2996
74883,2996
74857,2997
74867,2997
74868,2997
74864,2998
74876,2998
74885,2998
74934,2999
74952,2999
74976,2999
74946,3000
74958,3000
74959,3000
75105,3001
75106,3001
75125,3001
75120,3002
75121,3002
75124,3002
75131,3003
75136,3003
75145,3003
75331,3004
75332,3004
75352,3004
75375,3005
77043,3005
77056,3005
75484,3006
75504,3006
75509,3006
75528,3007
75531,3007
75532,3007
75556,3008
75564,3008
75565,3008
75590,3009
75596,3009
75597,3009
75726,3010
75736,3010
75744,3010
75739,3011
75747,3011
75759,3011
75733,3012
75753,3012
75754,3012
75811,3013
75834,3013
75845,3013
76014,3014
76057,3014
76064,3014
76135,3015
76160,3015
76165,3015
76162,3016
76174,3016
76178,3016
76184,3017
76207,3017
76212,3017
76237,3018
76238,3018
76251,3018
76271,3019
76272,3019
76281,3019
76274,3020
76275,3020
76276,3020
76341,3021
76346,3021
76348,3021
76436,3022
76437,3022
76445,3022
76527,3023
76553,3023
76569,3023
76633,3024
76669,3024
76692,3024
76642,3025
76643,3025
76654,3025
76660,3026
76668,3026
76679,3026
76636,3027
76638,3027
76670,3027
76770,3028
76777,3028
76785,3028
77032,3029
77033,3029
77034,3029
77041,3030
77049,3030
77062,3030
77083,3031
77090,3031
77091,3031
77148,3032
77149,3032
77160,3032
77154,3033
77157,3033
77158,3033
77230,3034
77232,3034
77235,3034
77241,3035
77254,3035
77256,3035
77527,3036
77530,3036
77534,3036
77686,3037
77690,3037
77691,3037
77833,3038
83942,3038
83947,3038
77901,3039
77902,3039
77909,3039
78107,3040
78108,3040
78128,3040
78197,3041
78202,3041
78209,3041
78249,3042
78268,3042
78276,3042
78281,3043
78289,3043
78292,3043
78353,3044
78377,3044
78378,3044
78443,3045
78444,3045
78455,3045
78511,3046
78512,3046
78518,3046
78601,3047
78607,3047
78614,3047
78625,3048
78626,3048
78662,3048
78654,3049
78666,3049
78680,3049
78730,3050
78732,3050
78743,3050
78775,3051
78776,3051
78786,3051
78800,3052
78832,3052
78833,3052
78917,3053
78944,3053
80696,3053
79132,3054
79133,3054
79137,3054
79189,3055
79190,3055
79197,3055
79193,3056
79199,3056
79202,3056
79321,3057
85478,3057
85479,3057
79341,3058
79344,3058
85467,3058
79570,3059
79593,3059
79594,3059
79801,3060
79814,3060
79815,3060
79844,3061
79845,3061
79847,3061
79879,3062
79888,3062
79893,3062
79938,3063
79944,3063
79945,3063
81690,3064
81694,3064
81729,3064
80098,3065
80099,3065
80109,3065
80118,3066
80157,3066
80167,3066
80189,3067
80198,3067
80210,3067
80164,3068
80193,3068
80205,3068
80270,3069
80274,3069
80285,3069
80278,3070
80279,3070
80292,3070
80294,3071
81828,3071
81839,3071
80340,3072
80361,3072
80416,3072
80516,3073
80524,3073
80525,3073
80561,3074
80562,3074
80589,3074
80671,3075
80676,3075
80682,3075
80755,3076
80764,3076
80774,3076
80798,3077
80804,3077
80805,3077
80873,3078
80877,3078
80878,3078
80891,3079
80892,3079
80896,3079
81001,3080
81007,3080
81016,3080
81063,3081
81064,3081
81073,3081
81109,3082
81114,3082
81124,3082
81134,3083
81142,3083
81148,3083
81177,3084
81178,3084
81189,3084
81195,3085
81204,3085
81212,3085
81271,3086
81282,3086
81289,3086
81407,3087
81410,3087
81411,3087
81431,3088
81433,3088
81437,3088
81474,3089
81475,3089
81481,3089
81513,3090
81527,3090
81549,3090
81617,3091
81618,3091
81637,3091
81660,3092
81661,3092
81667,3092
81664,3093
81673,3093
81677,3093
81786,3094
81797,3094
81800,3094
81807,3095
81818,3095
81832,3095
81981,3096
81988,3096
81989,3096
82006,3097
82012,3097
82031,3097
82051,3098
82054,3098
82057,3098
82461,3099
82462,3099
82470,3099
82543,3100
82545,3100
82556,3100
82610,3101
82611,3101
82631,3101
82606,3102
82622,3102
82634,3102
82647,3103
82657,3103
82660,3103
82721,3104
82722,3104
82723,3104
83064,3105
83066,3105
83069,3105
83271,3106
83272,3106
83273,3106
83652,3107
85121,3107
85138,3107
83726,3108
83727,3108
83728,3108
83827,3109
83839,3109
83857,3109
83828,3110
83829,3110
83836,3110
83876,3111
83877,3111
83881,3111
83896,3112
83897,3112
83915,3112
83930,3113
83938,3113
83944,3113
84061,3114
84062,3114
84070,3114
84078,3115
84083,3115
84084,3115
84107,3116
84118,3116
84136,3116
84146,3117
84153,3117
84154,3117
84546,3118
84547,3118
84551,3118
84675,3119
84676,3119
84681,3119
84710,3120
84717,3120
84729,3120
84844,3121
84850,3121
84851,3121
85028,3122
85044,3122
85061,3122
85047,3123
85053,3123
85054,3123
85051,3124
85062,3124
85063,3124
85075,3125
85085,3125
85097,3125
85116,3126
85124,3126
85125,3126
85203,3127
85210,3127
85211,3127
85260,3128
85287,3128
85296,3128
85297,3129
85318,3129
85319,3129
85308,3130
85315,3130
85316,3130
85493,3131
85503,3131
85504,3131
85717,3132
85722,3132
85727,3132
85733,3133
85739,3133
85764,3133
85789,3134
85805,3134
85816,3134
85861,3135
85874,3135
85884,3135
85927,3136
85928,3136
85936,3136
85962,3137
85973,3137
85976,3137
86024,3138
86025,3138
86030,3138
86076,3139
86092,3139
86093,3139
86147,3140
86149,3140
86161,3140
86245,3141
86250,3141
86261,3141
86362,3142
86370,3142
86371,3142
86366,3143
86367,3143
86380,3143
86386,3144
86395,3144
86400,3144
86394,3145
86405,3145
86406,3145
86423,3146
86429,3146
86433,3146
86432,3147
86437,3147
86441,3147
86499,3148
86505,3148
86506,3148
86694,3149
86705,3149
86709,3149
86795,3150
86802,3150
86804,3150
86822,3151
86855,3151
86858,3151
86934,3152
86955,3152
86981,3152
86961,3153
87012,3153
87015,3153
86978,3154
86995,3154
87001,3154
87016,3155
87033,3155
87049,3155
87020,3156
87051,3156
87075,3156
87109,3157
87120,3157
87140,3157
87232,3158
87260,3158
87285,3158
87213,3159
87220,3159
87236,3159
87483,3160
87508,3160
87517,3160
87516,3161
87522,3161
87593,3161
87547,3162
87571,3162
87588,3162
87512,3163
87548,3163
87600,3163
25709,3164
87558,3164
87584,3164
87665,3165
87675,3165
87707,3165
87742,3166
87852,3166
87883,3166
87989,3167
88000,3167
88025,3167
88055,3168
88085,3168
88095,3168
88060,3169
88071,3169
88072,3169
88125,3170
88133,3170
88138,3170
88159,3171
88162,3171
88174,3171
88289,3172
88314,3172
88353,3172
88400,3173
88408,3173
88420,3173
88535,3174
88537,3174
88554,3174
88663,3175
88680,3175
88690,3175
88693,3176
88719,3176
88724,3176
88925,3177
88945,3177
88956,3177
89200,3178
89217,3178
89240,3178
89203,3179
89214,3179
89227,3179
89289,3180
89326,3180
89338,3180
89467,3181
89479,3181
89481,3181
89584,3182
89590,3182
89596,3182
89691,3183
89707,3183
89734,3183
89736,3184
89748,3184
89758,3184
89767,3185
89787,3185
89802,3185
89849,3186
89866,3186
89879,3186
90069,3187
90139,3187
90140,3187
90079,3188
90107,3188
90111,3188
90364,3189
90375,3189
90405,3189
90388,3190
90439,3190
90459,3190
90544,3191
90554,3191
90560,3191
90798,3192
90806,3192
90811,3192
90927,3193
90933,3193
90934,3193
91297,3194
91298,3194
91303,3194
91366,3195
91367,3195
91373,3195
91390,3196
91396,3196
91397,3196
91456,3197
91457,3197
91461,3197
91517,3198
91522,3198
91544,3198
91592,3199
91598,3199
91606,3199
91595,3200
91596,3200
91609,3200
91614,3201
91615,3201
91623,3201
91655,3202
91665,3202
91666,3202
91714,3203
91715,3203
91724,3203
91752,3204
91758,3204
91759,3204
91793,3205
93353,3205
93354,3205
91799,3206
91804,3206
91808,3206
91786,3207
91798,3207
91826,3207
92175,3208
92186,3208
92187,3208
92181,3209
92182,3209
92183,3209
92251,3210
92263,3210
92273,3210
92434,3211
92438,3211
92446,3211
92483,3212
92493,3212
92494,3212
92960,3213
92966,3213
92974,3213
93120,3214
93127,3214
93135,3214
93175,3215
93180,3215
93194,3215
93207,3216
93210,3216
93221,3216
93289,3217
93293,3217
93298,3217
93299,3218
93300,3218
93309,3218
93457,3219
93470,3219
93471,3219
93437,3220
93446,3220
93474,3220
93657,3221
93658,3221
93663,3221
93723,3222
94890,3222
94900,3222
93729,3223
93746,3223
93750,3223
93894,3224
93901,3224
93902,3224
94010,3225
94012,3225
94025,3225
94021,3226
94048,3226
94069,3226
94121,3227
94122,3227
94124,3227
94136,3228
94166,3228
94167,3228
94221,3229
94226,3229
94227,3229
94326,3230
94330,3230
94331,3230
94569,3231
94570,3231
94581,3231
94589,3232
94595,3232
94596,3232
94665,3233
94666,3233
94680,3233
94706,3234
94714,3234
94722,3234
94819,3235
94820,3235
94821,3235
94896,3236
94901,3236
94902,3236
94917,3237
94918,3237
94928,3237
95395,3238
95401,3238
95409,3238
95470,3239
95476,3239
166476,3239
95751,3240
95763,3240
95776,3240
95860,3241
95866,3241
95867,3241
96125,3242
96130,3242
96131,3242
96238,3243
96240,3243
96246,3243
96348,3244
96355,3244
160703,3244
96340,3245
96341,3245
96364,3245
96411,3246
96415,3246
96417,3246
96486,3247
96487,3247
96488,3247
96513,3248
96517,3248
97483,3248
96587,3249
96606,3249
97529,3249
97018,3250
97019,3250
97023,3250
97045,3251
97051,3251
97054,3251
97281,3252
97282,3252
97304,3252
97273,3253
97283,3253
97290,3253
97577,3254
97582,3254
97589,3254
97760,3255
97776,3255
97777,3255
97893,3256
97894,3256
97898,3256
98125,3257
98129,3257
98130,3257
98370,3258
98382,3258
98388,3258
98492,3259
98528,3259
98547,3259
98722,3260
98727,3260
98772,3260
98735,3261
98741,3261
98754,3261
98820,3262
98831,3262
98852,3262
98886,3263
98891,3263
98929,3263
98918,3264
98935,3264
98956,3264
99026,3265
99035,3265
99042,3265
99027,3266
99056,3266
99078,3266
99066,3267
99072,3267
99076,3267
99086,3268
99108,3268
99112,3268
99333,3269
99357,3269
99361,3269
99423,3270
99425,3270
99432,3270
99437,3271
99483,3271
99486,3271
99505,3272
99547,3272
99560,3272
99796,3273
99827,3273
99833,3273
99879,3274
99887,3274
99912,3274
99994,3275
100071,3275
165674,3275
100088,3276
100105,3276
100131,3276
100152,3277
100172,3277
100192,3277
100322,3278
100331,3278
100340,3278
100442,3279
100450,3279
100452,3279
95184,3280
100889,3280
100893,3280
101501,3281
101507,3281
101518,3281
101588,3282
101600,3282
101601,3282
101664,3283
101665,3283
101666,3283
101727,3284
101728,3284
101752,3284
101810,3285
101817,3285
101818,3285
101824,3286
101832,3286
101833,3286
101912,3287
101913,3287
101922,3287
101998,3288
102002,3288
102010,3288
102059,3289
102085,3289
102086,3289
102226,3290
102241,3290
102265,3290
102250,3291
102251,3291
102256,3291
102262,3292
102263,3292
102277,3292
102278,3293
102282,3293
102291,3293
102287,3294
102295,3294
102296,3294
102337,3295
102360,3295
102382,3295
102553,3296
102569,3296
102570,3296
102603,3297
102604,3297
102617,3297
102642,3298
102643,3298
102659,3298
102800,3299
102841,3299
102842,3299
102940,3300
102941,3300
102942,3300
102947,3301
102972,3301
102975,3301
103098,3302
103108,3302
103116,3302
103158,3303
103159,3303
103161,3303
103489,3304
103497,3304
103504,3304
103524,3305
103551,3305
103552,3305
103617,3306
103618,3306
103619,3306
103678,3307
103691,3307
103715,3307
103810,3308
103850,3308
103858,3308
103894,3309
103912,3309
103921,3309
104112,3310
104118,3310
104121,3310
104418,3311
104435,3311
104436,3311
104581,3312
104585,3312
104590,3312
105827,3313
105832,3313
105844,3313
104675,3314
104688,3314
104689,3314
105067,3315
105106,3315
105113,3315
105305,3316
105312,3316
105313,3316
105318,3317
105325,3317
105326,3317
105389,3318
105393,3318
105395,3318
105398,3319
105403,3319
105408,3319
105485,3320
105486,3320
105487,3320
105496,3321
105498,3321
105500,3321
105642,3322
105649,3322
105650,3322
105839,3323
105840,3323
105841,3323
105873,3324
105874,3324
105876,3324
105954,3325
105955,3325
105971,3325
106077,3326
106083,3326
106090,3326
106131,3327
106143,3327
106150,3327
106235,3328
106241,3328
106247,3328
106418,3329
106419,3329
106429,3329
106465,3330
106479,3330
106480,3330
106571,3331
106572,3331
106577,3331
106606,3332
106626,3332
106643,3332
106610,3333
106615,3333
106622,3333
106656,3334
106657,3334
106665,3334
106807,3335
106808,3335
106813,3335
106922,3336
106936,3336
106948,3336
106910,3337
106911,3337
106923,3337
106940,3338
106952,3338
106954,3338
106965,3339
106970,3339
106979,3339
106976,3340
106987,3340
107009,3340
107301,3341
107307,3341
107318,3341
107415,3342
107416,3342
107417,3342
107470,3343
107471,3343
107482,3343
106006,3344
107496,3344
107497,3344
107850,3345
107857,3345
107862,3345
107974,3346
107975,3346
108005,3346
108054,3347
108055,3347
108062,3347
108060,3348
108070,3348
108075,3348
108454,3349
108460,3349
108461,3349
108528,3350
108529,3350
108539,3350
108637,3351
108645,3351
108657,3351
108623,3352
108661,3352
108662,3352
108677,3353
108678,3353
108695,3353
108682,3354
108698,3354
108718,3354
108813,3355
108814,3355
108830,3355
108818,3356
108845,3356
108870,3356
108849,3357
108868,3357
108869,3357
108878,3358
108879,3358
108883,3358
108889,3359
108890,3359
108907,3359
108935,3360
108951,3360
108952,3360
109027,3361
109041,3361
109055,3361
109246,3362
109253,3362
109265,3362
107725,3363
109406,3363
109414,3363
110058,3364
110065,3364
110069,3364
110080,3365
110089,3365
110090,3365
110121,3366
110123,3366
110144,3366
110124,3367
110130,3367
110138,3367
110400,3368
110406,3368
110407,3368
110410,3369
110425,3369
110426,3369
110715,3370
110734,3370
110735,3370
110760,3371
110761,3371
110768,3371
110820,3372
110824,3372
110834,3372
110854,3373
110863,3373
110873,3373
110949,3374
110950,3374
110956,3374
110997,3375
111005,3375
111006,3375
112864,3376
112875,3376
112882,3376
111117,3377
111132,3377
111140,3377
111134,3378
111135,3378
111153,3378
111156,3379
111168,3379
111178,3379
111186,3380
111203,3380
111204,3380
111350,3381
111356,3381
111357,3381
111485,3382
111486,3382
111489,3382
111805,3383
111813,3383
111822,3383
112172,3384
112180,3384
112203,3384
112143,3385
112144,3385
112152,3385
112269,3386
117601,3386
117607,3386
112514,3387
112516,3387
112517,3387
112557,3388
112558,3388
112577,3388
112574,3389
112584,3389
112585,3389
112598,3390
112617,3390
112618,3390
112605,3391
112624,3391
112625,3391
112660,3392
112669,3392
112687,3392
112728,3393
112729,3393
112739,3393
112900,3394
112901,3394
112903,3394
112968,3395
112983,3395
112996,3395
113006,3396
113007,3396
113033,3396
113012,3397
113018,3397
113019,3397
113051,3398
113064,3398
113072,3398
113180,3399
113181,3399
113185,3399
113281,3400
113297,3400
113307,3400
113410,3401
113414,3401
113423,3401
113437,3402
113438,3402
113439,3402
113495,3403
113496,3403
113513,3403
113512,3404
113535,3404
113537,3404
113619,3405
113620,3405
113627,3405
113641,3406
113648,3406
113649,3406
113637,3407
113656,3407
113664,3407
113737,3408
113738,3408
113765,3408
113764,3409
113788,3409
113789,3409
113861,3410
113862,3410
113876,3410
113944,3411
113950,3411
113956,3411
114051,3412
114071,3412
114078,3412
114319,3413
114326,3413
114327,3413
114384,3414
114387,3414
114388,3414
114595,3415
114603,3415
114619,3415
114637,3416
114642,3416
114652,3416
114733,3417
114736,3417
114737,3417
114776,3418
114781,3418
114782,3418
114830,3419
114831,3419
114849,3419
115044,3420
115048,3420
115049,3420
115052,3421
115053,3421
115059,3421
115511,3422
115512,3422
115526,3422
115534,3423
115535,3423
115536,3423
115698,3424
115713,3424
115714,3424
115773,3425
115774,3425
115775,3425
115863,3426
115867,3426
115868,3426
115918,3427
115930,3427
115936,3427
116014,3428
116020,3428
116024,3428
116030,3429
116041,3429
116042,3429
116319,3430
116337,3430
116346,3430
116355,3431
116356,3431
116371,3431
116538,3432
116539,3432
116550,3432
116541,3433
116542,3433
116543,3433
116725,3434
116737,3434
116738,3434
116826,3435
116831,3435
116839,3435
117343,3436
117358,3436
117366,3436
117394,3437
117397,3437
117405,3437
117438,3438
117449,3438
117461,3438
117497,3439
117498,3439
117506,3439
117626,3440
117640,3440
117664,3440
117829,3441
117833,3441
117842,3441
117863,3442
117873,3442
117874,3442
117897,3443
117901,3443
117902,3443
118001,3444
118011,3444
118015,3444
118527,3445
118545,3445
118552,3445
118593,3446
118609,3446
118610,3446
118659,3447
118669,3447
118678,3447
118786,3448
118802,3448
118823,3448
118882,3449
118890,3449
118905,3449
118953,3450
118959,3450
118962,3450
118955,3451
118956,3451
118960,3451
119008,3452
119019,3452
119020,3452
120769,3453
120770,3453
120776,3453
119327,3454
119328,3454
119344,3454
119524,3455
119543,3455
119559,3455
119557,3456
119569,3456
119575,3456
119681,3457
119690,3457
119699,3457
119729,3458
119732,3458
119739,3458
119892,3459
119899,3459
119900,3459
119959,3460
119960,3460
119964,3460
120015,3461
120019,3461
120020,3461
120050,3462
120056,3462
120075,3462
120061,3463
120067,3463
120072,3463
120131,3464
120139,3464
120159,3464
120332,3465
120333,3465
120352,3465
120403,3466
120414,3466
120415,3466
120435,3467
120460,3467
120480,3467
120537,3468
120538,3468
120554,3468
120541,3469
120542,3469
120551,3469
120568,3470
120577,3470
120578,3470
120593,3471
120602,3471
120603,3471
120797,3472
120798,3472
120812,3472
121055,3473
121064,3473
121076,3473
121071,3474
121072,3474
121073,3474
121140,3475
121141,3475
121142,3475
121149,3476
121167,3476
121170,3476
121174,3477
121191,3477
121198,3477
121203,3478
121204,3478
121205,3478
121225,3479
121227,3479
121229,3479
121329,3480
121339,3480
121352,3480
121491,3481
121499,3481
121506,3481
116274,3482
121515,3482
121537,3482
121557,3483
121562,3483
121567,3483
121684,3484
121690,3484
121691,3484
121740,3485
121749,3485
121768,3485
121863,3486
121881,3486
121891,3486
121856,3487
121876,3487
121886,3487
122027,3488
122044,3488
122045,3488
121992,3489
121993,3489
121999,3489
122036,3490
122051,3490
122052,3490
122048,3491
122075,3491
122080,3491
122087,3492
122088,3492
122097,3492
122126,3493
122127,3493
122131,3493
122343,3494
122345,3494
122351,3494
122353,3495
122368,3495
122373,3495
49294,3496
122412,3496
122432,3496
122433,3497
122434,3497
122448,3497
122529,3498
122534,3498
122539,3498
122724,3499
122725,3499
122729,3499
122951,3500
122952,3500
122955,3500
122954,3501
122958,3501
122960,3501
123032,3502
123043,3502
123046,3502
123044,3503
123047,3503
123051,3503
123076,3504
123082,3504
123091,3504
123190,3505
123191,3505
123196,3505
123204,3506
123225,3506
123228,3506
123234,3507
123235,3507
123238,3507
123362,3508
123366,3508
123370,3508
123383,3509
123386,3509
123387,3509
123506,3510
123510,3510
123517,3510
123545,3511
123554,3511
123561,3511
123647,3512
123655,3512
123656,3512
123677,3513
123684,3513
123685,3513
123680,3514
123687,3514
123700,3514
123743,3515
123744,3515
123762,3515
123732,3516
123755,3516
123756,3516
123837,3517
123838,3517
123851,3517
123861,3518
123862,3518
123868,3518
124109,3519
124110,3519
124122,3519
124156,3520
124171,3520
124173,3520
124408,3521
124409,3521
124429,3521
124379,3522
124383,3522
124394,3522
124646,3523
124669,3523
124673,3523
124718,3524
124725,3524
124726,3524
124752,3525
124776,3525
124795,3525
124760,3526
124768,3526
124769,3526
124809,3527
124830,3527
124844,3527
125157,3528
125169,3528
125170,3528
125108,3529
125109,3529
125119,3529
125115,3530
125126,3530
125143,3530
125186,3531
125194,3531
125218,3531
125337,3532
125342,3532
125352,3532
125409,3533
125426,3533
125427,3533
125484,3534
125487,3534
125490,3534
125523,3535
125537,3535
125540,3535
125615,3536
125616,3536
125626,3536
125619,3537
125621,3537
125633,3537
125740,3538
125742,3538
125747,3538
129784,3539
129788,3539
129811,3539
125793,3540
125798,3540
125802,3540
125908,3541
125909,3541
125910,3541
125971,3542
125980,3542
125981,3542
126002,3543
126006,3543
126016,3543
126075,3544
126076,3544
126087,3544
126089,3545
126090,3545
126091,3545
126116,3546
126117,3546
126118,3546
126141,3547
126145,3547
126146,3547
126173,3548
126179,3548
126180,3548
126191,3549
126198,3549
126199,3549
126197,3550
126204,3550
126209,3550
126326,3551
126334,3551
126344,3551
126407,3552
126416,3552
126422,3552
126427,3553
126434,3553
126435,3553
126501,3554
126502,3554
126508,3554
126503,3555
126515,3555
126516,3555
126642,3556
126647,3556
126655,3556
126846,3557
126847,3557
126855,3557
126992,3558
127000,3558
127001,3558
127009,3559
127025,3559
127052,3559
127019,3560
127044,3560
127057,3560
127213,3561
127220,3561
127254,3561
127243,3562
127285,3562
127299,3562
127332,3563
127390,3563
127429,3563
127347,3564
127366,3564
127389,3564
127365,3565
127370,3565
127396,3565
127424,3566
127450,3566
127479,3566
127408,3567
127474,3567
127525,3567
127493,3568
127503,3568
127531,3568
127738,3569
127873,3569
127880,3569
127763,3570
127784,3570
127793,3570
127797,3571
127800,3571
127812,3571
127806,3572
127850,3572
127877,3572
127916,3573
127921,3573
127943,3573
128069,3574
128085,3574
128099,3574
127974,3575
127975,3575
128017,3575
127950,3576
128040,3576
128043,3576
128053,3577
128057,3577
128100,3577
128148,3578
128156,3578
128204,3578
128101,3579
128130,3579
128149,3579
128330,3580
128332,3580
128354,3580
128376,3581
128386,3581
128412,3581
128387,3582
128388,3582
128399,3582
128448,3583
128450,3583
128458,3583
128535,3584
128540,3584
128557,3584
128607,3585
128629,3585
128637,3585
128641,3586
128692,3586
128697,3586
128671,3587
128672,3587
128683,3587
128913,3588
128914,3588
128977,3588
128930,3589
128974,3589
128995,3589
129106,3590
129111,3590
129122,3590
129139,3591
129196,3591
129280,3591
129359,3592
129389,3592
129392,3592
129575,3593
129586,3593
129588,3593
129596,3594
129611,3594
129614,3594
129693,3595
129708,3595
129754,3595
129722,3596
129737,3596
129742,3596
125775,3597
125776,3597
129889,3597
124199,3598
129891,3598
129895,3598
131645,3599
131646,3599
131661,3599
131905,3600
131912,3600
131920,3600
132853,3601
132867,3601
132890,3601
133156,3602
133158,3602
133159,3602
133326,3603
133327,3603
133332,3603
133331,3604
133334,3604
133340,3604
133388,3605
133395,3605
133397,3605
133424,3606
133438,3606
133439,3606
133569,3607
133574,3607
133579,3607
133580,3608
133581,3608
133582,3608
133607,3609
133617,3609
133620,3609
133721,3610
133734,3610
133743,3610
133738,3611
133745,3611
133757,3611
133938,3612
133946,3612
133948,3612
134021,3613
134022,3613
134027,3613
134036,3614
134062,3614
134069,3614
134114,3615
134119,3615
134134,3615
134242,3616
134243,3616
134244,3616
134275,3617
134276,3617
134280,3617
134364,3618
134369,3618
134370,3618
65197,3619
134563,3619
134564,3619
134551,3620
134552,3620
134567,3620
134635,3621
192920,3621
192929,3621
137800,3622
137820,3622
137829,3622
137989,3623
138001,3623
138002,3623
138415,3624
138423,3624
138424,3624
138441,3625
138456,3625
138458,3625
138479,3626
138490,3626
138491,3626
138532,3627
138533,3627
138534,3627
138573,3628
138588,3628
138589,3628
138587,3629
138600,3629
138601,3629
138910,3630
138923,3630
138931,3630
139081,3631
139088,3631
139094,3631
139099,3632
139100,3632
139108,3632
139182,3633
139208,3633
139217,3633
139206,3634
139207,3634
139214,3634
141576,3635
141583,3635
141584,3635
141723,3636
